;ID;position.x;position.y;position.z;total_volume;cell_type;cycle_model;current_phase;elapsed_time_in_phase;nuclear_volume;cytoplasmic_volume;fluid_fraction;calcified_fraction;orientation.x;orientation.y;orientation.z;polarity;migration_speed;motility_vector.x;motility_vector.y;motility_vector.z;migration_bias;motility_bias_direction.x;motility_bias_direction.y;motility_bias_direction.z;persistence_time;motility_reserved;Oxygen;HIF;LDH;PDK;PDH;Diff_coeff;distance;simulation_time
38;37;-152.2740797526;-20.4481545535958;-13.5421248587128;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528150849448104;3.58281957579182;3.39126652174959;6.23542884603495;0.142167657486234;54112.8666033551;154.23654409652;6
39;38;-158.551551099141;-14.2241841598987;0.0809654534892574;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528150363283321;3.58281983020179;3.39126652472263;6.23542885381353;0.142167657487166;54460.8833590851;159.188342306725;6
40;39;-150.83456423398;-9.52673753518093;13.6702674161964;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528150363283321;3.58281983000465;3.39126652279472;6.23542884875303;0.14216765749257;54460.8833590851;151.752102808986;6
41;40;-146.766563038164;-11.8774397331938;27.3096071705471;1247;0;9999;2;0;270;977;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528151129918427;3.58281934042498;3.3912664698983;6.2354287101871;0.14216765758781;58126.0251260428;149.75751147926;6
42;41;-150.828847098759;-9.5983696338978;40.8737725781422;2494;0;9999;4;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528152451772415;3.58281850555162;3.39126638173948;6.23542847925159;0.142167657745847;61699.7689080015;156.56351778604;6
43;42;-144.81156076582;-11.2358160713045;54.3284453703431;1247;0;9999;1;0;270;977;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528152451772415;3.58281850555162;3.39126638173948;6.23542847925159;0.142167657745847;61699.7689080015;155.074858280055;6
44;43;-151.667439119899;-8.00668752484935;68.2028026007087;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528154462978732;3.58281727133063;3.39126625288499;6.23542814170861;0.142167657977228;67153.3057435355;166.48946338102;6
45;44;-141.586949150222;-14.2217991631539;82.0021152822501;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528156819143378;3.58281581680598;3.39126609986227;6.23542774085173;0.142167658252681;78113.2271218321;164.23602117644;6
46;45;-150.402126259821;0.300136024150939;-54.8812763567176;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528152415355005;3.5828185680731;3.39126639381114;6.23542851088302;0.142167657721982;57410.322688939;160.102605099512;6
47;46;-160.478440857154;-4.57796338461344;-40.4292748713214;2532.71678882227;0;9999;2;11.9888888888831;550.086188157295;1982.63060066498;0.740099592777714;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528156568984684;3.58281602950782;3.39126628169728;6.23542821757582;0.142167657811358;84995.172568133;165.556075078249;6
48;47;-150.866116847808;0.287311655783859;-27.1784571000518;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528151154592406;3.58281935807957;3.39126647765363;6.23542873052575;0.142167657569859;54449.1843409203;153.294932372415;6
49;48;-158.371294266454;-4.98379858838165;-13.3771884065758;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528150295997449;3.58281988104282;3.39126652791933;6.23542886217654;0.142167657483716;52559.1117368804;159.013377631149;6
50;49;-150.627716446125;0.0341152298867397;0.0875954188210396;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528150629888108;3.58281968779092;3.39126651568553;6.23542883014367;0.14216765750144;53986.2816321675;150.62774577939;6
51;50;-142.710860992775;4.88965675327354;13.6781966167735;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528150629888108;3.58281968462123;3.3912665103528;6.23542881617105;0.142167657513256;53986.2816321675;143.448219407392;6
52;51;-151.568875280064;0.731066444377925;27.1523239571637;2583.7274112178;0;9999;2;23.9777777777713;564.004327932441;2019.72308328536;0.732534967281812;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528151366854009;3.58281921876422;3.39126646577177;6.23542869937191;0.142167657593924;57489.6642914291;153.98346374882;6
53;52;-142.969504139762;6.2589782897458;41.1228749066537;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528152741657669;3.58281834440191;3.39126636812359;6.23542844360095;0.142167657767622;61339.4424615915;148.897766147747;6
54;53;-150.326964315074;0.331897186535312;54.3777633013629;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528152741657669;3.58281845896317;3.39126638162733;6.23542847895829;0.142167657745853;61339.4424615915;159.860087256285;6
55;54;-141.970561428647;4.95737204584076;68.1724791246208;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.052815469326677;3.58281713264886;3.39126624121245;6.23542811114886;0.142167657995484;66344.2572773451;157.568089281945;6
56;55;-149.856370635314;9.54841248795629;-68.3002368280307;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528154400166452;3.58281733412836;3.39126626372517;6.23542817011164;0.142167657956076;62898.2082908489;164.963712227247;6
57;56;-150.973970350715;10.2123298341055;-40.6622806619223;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528152415355005;3.5828185680731;3.39126639381114;6.23542851088302;0.142167657721982;57410.322688939;156.687116486098;6
58;57;-158.414944711877;14.8785113970137;-27.3560128130572;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528151154592406;3.58281935801714;3.39126647625677;6.23542872685683;0.142167657574054;54449.1843409203;161.446635909474;6
59;58;-151.208041456135;10.373184640302;-13.7538225941413;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528150503252151;3.58281976409156;3.39126651795677;6.23542883609342;0.142167657499444;52707.9555105889;152.186209613529;6
60;59;-142.544262479284;14.5418745358988;-0.0248502143388788;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528150503252151;3.58281976409146;3.39126651794877;6.23542883607243;0.142167657499471;52707.9555105889;143.284100647329;6
61;60;-150.734175742728;19.3798459826767;13.6210338114858;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528150629888108;3.58281968462123;3.3912665103528;6.23542881617105;0.142167657513256;53986.2816321675;152.584084128213;6
62;61;-142.641264600536;14.4542937355691;27.2477867445872;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528151366854009;3.58281920368077;3.39126645867356;6.23542868079699;0.142167657605627;57489.6642914291;145.937996617443;6
63;62;-150.425943043751;19.2654753747798;40.792231828512;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528152741657669;3.58281834440191;3.39126636812359;6.23542844360095;0.142167657767622;61339.4424615915;157.044990558659;6
64;63;-142.206317387082;14.3908741942687;54.7989070800979;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528152741657669;3.58281834440191;3.39126636812359;6.23542844360095;0.142167657767622;61339.4424615915;153.077281730647;6
65;64;-150.207532690761;18.6850058449134;68.1815870767362;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.052815469326677;3.58281713264886;3.39126624121245;6.23542811114886;0.142167657995484;66344.2572773451;166.012533071371;6
66;65;-141.673644666156;14.4963413890055;81.5875574177829;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528157064954637;3.5828156723761;3.39126608890698;6.23542771217441;0.142167658268811;77019.9075350189;164.128288335859;6
67;66;-150.357408889587;29.0999084120943;-54.1491024447669;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528153468847142;3.58281792124359;3.39126632936538;6.23542834208296;0.142167657834542;61462.0837310895;162.438543373045;6
68;67;-158.408029018659;24.2545441196296;-40.7233749777343;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528153468847142;3.58281792124359;3.39126632936538;6.23542834208296;0.142167657834542;61462.0837310895;165.347451863053;6
69;68;-150.648577669072;28.9958917592064;-27.2684780916439;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.052815220495898;3.58281871126914;3.39126641231684;6.23542855938299;0.142167657685399;59501.5558365979;155.818245369599;6
70;69;-142.425658329065;24.2654772135693;-13.7344774660835;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528151659593245;3.58281905799318;3.39126644896906;6.23542865539485;0.142167657619552;57695.2098201599;145.129312704692;6
71;70;-150.67827230412;28.9432071887167;-0.0250318715233386;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528151659593245;3.5828190579935;3.39126644899628;6.23542865546701;0.142167657619459;57695.2098201599;153.432889608187;6
72;71;-142.454662207464;33.9170986419148;13.5850649621189;2494;0;9999;3;17.9833333333259;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528151715823837;3.58281901756484;3.39126644397363;6.23542864230605;0.142167657629057;57565.6743771048;147.065476421059;6
73;72;-150.612555225908;28.5227524341473;26.9896040255631;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528152462650495;3.5828185409007;3.39126639266333;6.23542850789708;0.142167657721175;61613.087929228;155.64744753305;6
74;73;-142.928334822238;33.8055954567716;41.0405055396914;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528153780127695;3.58281770825155;3.39126630472708;6.23542827754542;0.142167657878704;66425.606437199;152.498033673219;6
75;74;-150.068056246133;28.5759273985808;54.4758574487821;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528153780127695;3.58281770825155;3.39126630472708;6.23542827754542;0.142167657878704;66425.606437199;162.187003723978;6
76;75;-142.673541190212;32.5939532703647;68.1516059824892;2583.7274112178;0;9999;2;23.9777777777713;564.004327932441;2019.72308328536;0.732534967281812;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528155680920238;3.58281653288939;3.3912661816821;6.23542795522397;0.142167658099291;72271.6253342624;161.439606489666;6
77;76;-150.533814289418;38.5252872364251;-40.8122403761535;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528153468847142;3.58281792124359;3.39126632936538;6.23542834208296;0.142167657834542;61462.0837310895;160.65573741915;6
78;77;-143.531923209414;42.981959931296;-27.2547105552822;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528154038939946;3.58281757406655;3.39126629745909;6.23542825852596;0.142167657887899;65975.220439409;152.288151565316;6
79;78;-150.54637751767;38.3634315660163;-13.6526188712144;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528151659593245;3.58281905799318;3.39126644896906;6.23542865539485;0.142167657619552;57695.2098201599;155.956271650921;6
80;79;-142.615806544491;43.2913934036773;0.00344261690056796;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528153517879236;3.58281790155073;3.39126633151332;6.23542834773155;0.142167657826949;62674.5007114765;149.041648645669;6
81;80;-150.499893170029;48.1541160677311;13.5794059396141;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528153517879236;3.58281790155073;3.39126633151332;6.23542834773155;0.142167657826949;62674.5007114765;158.598351202424;6
82;81;-142.964348904157;43.2476663784969;27.116944684971;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528154185924499;3.58281747832386;3.39126628561199;6.23542822749005;0.142167657909749;66396.276880451;151.804131675732;6
83;82;-150.33000150258;48.3320372989203;40.5063254542875;2612.95660190163;0;9999;2;29.9722222222167;571.939796184947;2041.01680571669;0.72951674884148;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528155405867294;3.58281671285055;3.39126620412516;6.23542801403263;0.142167658056021;72214.237863675;163.021034173626;6
84;83;-141.975817557924;42.9632001414945;54.4132726404156;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528155405867294;3.58281671285055;3.39126620412516;6.23542801403263;0.142167658056021;72214.237863675;157.999283470145;6
85;84;-142.648924910612;52.4876917042487;-40.6568311764211;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528155174005892;3.58281686695119;3.39126622274948;6.2354280628173;0.142167658022465;69170.9753938252;157.342465596233;6
86;85;-150.724659592831;57.7782263467894;-27.1179375092823;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528154038939946;3.58281757406655;3.39126629745909;6.23542825852596;0.142167657887899;65975.220439409;163.68148638106;6
87;86;-142.507798634295;52.999485158575;-14.0112029235193;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528153416952565;3.58281796314498;3.3912663381108;6.23542836501674;0.142167657815027;63736.2057929064;152.688348953124;6
88;87;-151.993699596262;57.7341802960382;0.0157037258283758;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528153517879236;3.58281790318019;3.39126633560624;6.23542835846338;0.142167657816983;62674.5007114765;162.589423204651;6
89;88;-142.28848263828;62.6826665438832;13.9510919365155;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528155824204188;3.58281646989064;3.39126618473144;6.23542796324892;0.142167658087166;69172.5706308731;156.108173849984;6
90;89;-146.707025618413;59.9101974199299;27.3755937190318;1247;0;9999;1;11.9888888888831;270;977;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528154185924499;3.58281747832386;3.39126628561199;6.23542822749005;0.142167657909749;66396.276880451;160.815441584962;6
91;90;-141.846017481353;62.6659502957375;40.6593122300884;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528157521192983;3.5828154093399;3.39126607213285;6.23542766829057;0.142167658289386;77212.9845101769;160.313735134616;6
92;91;-142.269576487275;72.6626095137499;-26.7576838376806;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528156302977729;3.58281616834058;3.39126615361139;6.23542788172773;0.142167658142903;73356.2127599542;161.976729376703;6
93;92;-149.960419305864;67.5139470757855;-13.5973601979101;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528155802048094;3.58281648229029;3.39126618702845;6.23542796926616;0.142167658082645;69976.0592715891;165.0186311072;6
94;93;-142.138993614133;73.0307085483772;-0.345940426516499;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528155802048094;3.58281648229029;3.39126618702845;6.23542796926616;0.142167658082645;69976.0592715891;159.803309012972;6
95;94;-144.605739734852;76.1684604996426;27.6429922183921;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528156427735079;3.58281609147771;3.39126614410707;6.23542785683038;0.142167658160227;71977.928550075;165.760638747368;6
96;95;-141.672028176484;81.9107465395785;-13.6811402198056;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528158399653868;3.58281487093387;3.391266021303;6.23542753515946;0.142167658376766;82167.0048932883;164.217866153544;6
97;96;-133.453808739576;-96.3055618474741;13.9754614606382;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528153099178739;3.58281812596924;3.39126632841615;6.23542833948534;0.142167657855353;59145.0384570076;165.16656390715;6
98;97;-132.581422840881;-87.5516780617574;-27.2559805937747;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528153642662186;3.58281778772954;3.39126629175077;6.23542824343044;0.142167657922158;61809.045022169;161.201794320257;6
99;98;-134.16900016336;-88.1977413963816;0.27761307528854;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528153099178739;3.58281812596924;3.39126632841615;6.23542833948534;0.142167657855353;59145.0384570076;160.562259766355;6
100;99;-141.406856980093;-82.2238118411742;13.5333861377751;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528156413745022;3.58281606334865;3.39126610980718;6.23542776681669;0.142167658249195;79986.1466361692;164.133503511731;6
101;100;-133.436135529862;-86.6688032091862;26.974596478431;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528153731005618;3.58281773211632;3.39126628665785;6.23542823009537;0.142167657930594;64745.7650516776;161.382503915482;6
102;101;-133.458242409453;-77.3088824862609;-40.4424010030287;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528152153469675;3.58281871805566;3.39126639305129;6.23542850881268;0.142167657737077;51272.1623151777;159.447024359768;6
103;102;-143.573733325338;-79.0158769865029;-27.5637190725826;1291.8637056089;0;9999;2;23.9777777777713;282.00216396622;1009.86154164268;0.732534967281812;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528154700375612;3.58281713397043;3.39126622596739;6.23542807112305;0.14216765803749;68570.9562397443;166.182683592587;6
104;103;-133.449319609524;-77.9760176711529;-14.1973933375129;2494;0;9999;3;23.9777777777713;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528150189540938;3.58281993766174;3.39126652206386;6.23542884677309;0.142167657504718;43752.2528908924;155.211295380449;6
105;104;-142.662459771249;-72.2383392850454;0.497572733010314;2494;0;9999;3;23.9777777777713;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528154181842054;3.58281745635154;3.39126626058415;6.23542816180751;0.142167657974885;68764.7874237753;159.909983019414;6
106;105;-134.015648839059;-67.8086512498824;13.6305506367933;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528150243747887;3.58281990092391;3.39126651861849;6.23542883775191;0.142167657510415;46438.3904387834;150.811137615046;6
107;106;-138.701050023312;-72.3393004518485;26.7718777488916;1247;0;9999;1;17.9833333333259;270;977;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528151061837552;3.58281932383443;3.39126630704257;6.23542828321557;0.142167657984727;52190.4886130696;158.706298254461;6
108;107;-133.428906142505;-67.4408425754851;40.692251332978;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528152417559151;3.58281854528122;3.39126637647902;6.2354284654121;0.14216765776516;57840.1373582276;154.943213985715;6
109;108;-133.182078984482;-67.2735933226905;68.4577661723761;2494;0;9999;3;11.9888888888831;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528154305790933;3.58281737115696;3.39126625299264;6.23542814193125;0.14216765798693;63700.5438011215;164.163541234;6
110;109;-125.02821560292;-77.2442207098046;81.7742897736026;1247;0;9999;1;5.99444444444155;270;977;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528156573522196;3.58281596397166;3.39126610529563;6.23542775502852;0.142167658252331;75264.6748685409;168.183705506486;6
111;110;-133.189389278937;-57.9125578562784;-81.4620460215187;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528154737892563;3.58281711669113;3.39126622778086;6.23542807589156;0.142167658031323;67429.3433799446;166.521298085155;6
112;111;-133.528317295639;-57.6768428732031;-54.4747126599925;2494;0;9999;4;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528149913025467;3.58282011082696;3.3912665430233;6.23542890169573;0.142167657464193;43569.9280880729;155.318782003381;6
113;112;-141.867717550093;-62.2316796538593;-40.8797281570172;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528155763546696;3.58281647287015;3.39126615548092;6.23542788647543;0.142167658164851;74465.2463423944;160.21979718376;6
114;113;-132.992119380239;-56.7832498200363;-27.5497308138363;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528148505524645;3.5828209849491;3.39126663572505;6.23542914453703;0.142167657296995;38654.0749715207;147.208114400285;6
115;114;-141.219738927288;-64.1099774720766;-13.1902337376296;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528154119825664;3.58281749208147;3.39126626355932;6.23542816959873;0.142167657969912;66707.7531218125;155.650525666362;6
116;115;-134.518537837933;-58.014022918004;0.161659099791104;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528147871312168;3.5828213700983;3.39126667842883;6.23542925641985;0.142167657217616;38508.2655948226;146.495358325275;6
117;116;-139.155413480836;-49.6707305398061;13.5684535075983;1247;0;9999;1;11.9888888888831;270;977;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528147871312168;3.58282108088465;3.39126644584864;6.23542864696063;0.142167657711058;38508.2655948226;148.376256537117;6
118;117;-134.098506994576;-58.1778720936241;27.4773239739344;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.052814873918168;3.58282082439809;3.39126661994032;6.23542910319787;0.142167657323946;43208.5265833931;148.734924319357;6
119;118;-141.940159223881;-52.8213921186022;40.7397311076608;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528154228135673;3.58281741620604;3.39126626022602;6.2354281608959;0.142167657971242;70189.3389689833;156.833778111006;6
120;119;-133.584884406943;-57.8288269464049;54.8526253829242;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.052815024257248;3.58281988796196;3.39126652173058;6.23542884593241;0.142167657500178;48257.1651324645;155.556758385526;6
121;120;-125.40510436939;-53.1932504991539;68.4270510422437;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528152363544813;3.58281857511844;3.39126638393222;6.23542848495904;0.142167657747869;53310.928442417;152.440884984643;6
122;121;-134.92771346278;-56.250411862466;81.776134777955;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528154915581618;3.58281698989921;3.39126621643661;6.23542804619061;0.14216765804925;66733.1634778159;167.502038537485;6
123;122;-125.027995971231;-53.3093992838063;94.8586371382698;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528154915581618;3.58281698989921;3.39126621643661;6.23542804619061;0.14216765804925;66733.1634778159;165.746954325901;6
124;123;-133.454912744791;-48.3020945252727;-68.2061161937893;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528152137627825;3.58281873181819;3.3912663981807;6.23542852226742;0.142167657724747;53274.4034975771;157.465489417487;6
125;124;-141.859181077049;-43.0645381369647;-54.4567152881319;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528154022328852;3.58281755771813;3.39126627412517;6.2354281972958;0.142167657947686;66998.2904054144;157.937061960686;6
126;125;-133.805918514696;-48.2437825975578;-41.2128122255353;2494;0;9999;4;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528149913025467;3.58282011082696;3.3912665430233;6.23542890169573;0.142167657464193;43569.9280880729;148.087751959503;6
127;126;-142.276500792638;-43.1988008616814;-27.6424197194611;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528152787060399;3.5828183230931;3.39126635448126;6.23542840779446;0.142167657803248;60363.9138505128;151.237701786399;6
128;127;-134.177491005613;-48.4709301359132;-13.6123745283453;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.052814777006378;3.58282143741783;3.39126668360632;6.23542926996821;0.142167657210443;36666.5948090224;143.311991476993;6
129;128;-142.79752217338;-43.5089829296387;0.529162839245697;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528152227018267;3.58281866615105;3.39126639219894;6.23542850660928;0.142167657733808;60212.3562595319;149.279750628606;6
130;129;-134.093753088156;-37.5431536666813;13.6961199147435;2494;0;9999;4;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528146328736098;3.58282232117006;3.39126678255959;6.23542952921902;0.142167657027029;35972.0887220174;139.922145156606;6
131;130;-142.448303048047;-43.7903861604273;27.3083340887318;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528152984094037;3.58281819386417;3.39126634198632;6.23542837506996;0.14216765782473;64692.3352361777;151.508620454578;6
132;131;-134.08301851526;-38.7837172216486;41.2801398140808;2494;0;9999;3;29.9722222222167;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528148685286835;3.58282083877975;3.39126662526119;6.23542911716389;0.142167657309969;44137.3043672042;145.555771162679;6
